0,1,2,3,4,5,6,7,8,9,10
-0.11836608248403314,0.016793763647070876,-1.0534420165730727,1.4025040195616836,-0.0268904685477627,-1.0373573225814092,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,-1.2273001524323222,-0.6546536707079772
1.6277682709591992,1.0512508121673112,-1.3353464963881772,-1.2064013028286746,1.0542287042418488,-1.0373573225814092,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,0.8147966070224569,1.5275252316519468
-0.9041265415334877,-0.737497834232271,-0.04485043323458704,-1.2064013028286746,0.2576145769231877,0.15603620354043043,-0.5604419353019428,2.8926945049259936,-0.2576476238078906,0.8147966070224569,-0.6546536707079772
-1.1660466945499726,1.2883138857865328,-0.04371142523533409,-0.33676619536522195,0.6559216405825183,-1.0373573225814092,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,-1.2273001524323222,-0.6546536707079772
1.5404615532870376,-0.737497834232271,-1.0710966405614932,-1.2064013028286746,-0.6528015685838535,-1.0373573225814092,0.5856411953223211,-0.34569844769196734,-0.2576476238078906,-1.2273001524323222,1.5275252316519468
0.6673943765654213,2.1503614262200665,-1.2408088324501825,-1.2064013028286746,0.5421196223941381,0.15603620354043043,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,0.8147966070224569,-0.6546536707079772
-0.11836608248403314,-0.11251336741795916,-0.21570163312252927,0.5328689120982308,-0.8235045958664238,1.3494297296622701,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,0.8147966070224569,-0.6546536707079772
-0.7295131061891644,2.581385196436833,0.6368458543183024,-0.33676619536522195,-1.1080096413373741,-1.0373573225814092,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,-1.2273001524323222,-0.6546536707079772
-1.6898870005829423,1.3098650742973712,0.7991544942118475,-1.2064013028286746,-0.25449450492452297,-1.0373573225814092,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,-1.2273001524323222,-0.6546536707079772
-0.380286235500518,0.1892032717337776,0.47852374242214263,1.4025040195616836,0.4093506011743612,-1.0373573225814092,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,0.8147966070224569,1.5275252316519468
-0.29297951782835635,-0.026308613374605803,0.7746658222279091,0.5328689120982308,0.21968057086039444,0.15603620354043043,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,-1.2273001524323222,-0.6546536707079772
-0.816819823861326,-0.026308613374605803,1.3851741098274892,1.4025040195616836,0.03001054054642743,1.3494297296622701,1.265521018574003,-0.34569844769196734,-0.2576476238078906,0.8147966070224569,-0.6546536707079772
0.05624735286029008,-0.45733238359137257,1.384604605827863,1.4025040195616836,-0.0268904685477627,-1.0373573225814092,1.2558084496704074,-0.34569844769196734,-0.2576476238078906,-1.2273001524323222,-0.6546536707079772
0.6673943765654213,0.5771246649288677,-1.6742013761659293,1.4025040195616836,1.68013980427794,-1.0373573225814092,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,0.8147966070224569,-0.6546536707079772
1.191234682598391,-0.32802525252634257,-1.8108823360762831,1.4025040195616836,-0.4251975322070932,0.15603620354043043,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,0.8147966070224569,-0.6546536707079772
-0.380286235500518,-0.1987181214613125,-1.7596269761099004,0.5328689120982308,-0.8235045958664238,1.3494297296622701,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,0.8147966070224569,-0.6546536707079772
-0.7295131061891644,0.16765208322293926,1.500213917752037,0.5328689120982308,-0.5959005594896634,0.15603620354043043,1.5568980856818666,-0.34569844769196734,-0.2576476238078906,0.8147966070224569,1.5275252316519468
-0.9914332592056493,-0.3064740640155042,0.4728287024258779,1.4025040195616836,0.1438125587348077,0.15603620354043043,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,-1.2273001524323222,1.5275252316519468
1.2785414002705526,1.740888844514138,-0.37801027301607437,-1.2064013028286746,-0.25449450492452297,1.3494297296622701,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,-1.2273001524323222,1.5275252316519468
-0.6422063885170028,-0.6512930801889176,-1.0619845765674698,-0.33676619536522195,-0.14069248673614282,-1.0373573225814092,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,-1.2273001524323222,-0.6546536707079772
0.49278094122109817,0.34006159130964597,0.526931582390393,-1.2064013028286746,0.485218613299948,0.15603620354043043,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,0.8147966070224569,1.5275252316519468
-0.380286235500518,0.5124710993963527,1.1431349099862378,0.5328689120982308,-0.5389995503954733,-1.0373573225814092,2.314478460162312,-0.34569844769196734,-0.2576476238078906,-1.2273001524323222,-0.6546536707079772
-1.515273565238619,-0.004757424863767463,0.874329022162542,0.5328689120982308,0.37141659511156794,1.3494297296622701,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,-1.2273001524323222,-0.6546536707079772
0.31816750587677495,-1.2116239814707144,1.384604605827863,-1.2064013028286746,-0.8804056049606137,1.3494297296622701,0.6147789020331075,-0.34569844769196734,-0.2576476238078906,0.8147966070224569,-0.6546536707079772
-0.6422063885170028,-0.9745609078514927,0.6932267502813233,1.4025040195616836,-0.8804056049606137,0.15603620354043043,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,0.8147966070224569,-0.6546536707079772
-1.515273565238619,0.08144732917958589,-0.04371142523533409,1.4025040195616836,-0.994207623148994,-1.0373573225814092,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,0.8147966070224569,1.5275252316519468
0.40547422354893653,-0.9099073423189777,-1.655977248177882,-1.2064013028286746,-0.31139551401871307,1.3494297296622701,1.0615570715984983,-0.34569844769196734,-0.2576476238078906,-1.2273001524323222,-0.6546536707079772
1.2785414002705526,-0.5004347606130493,-1.7977837440848743,0.5328689120982308,-0.31139551401871307,1.3494297296622701,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,-1.2273001524323222,-0.6546536707079772
-0.29297951782835635,-0.6512930801889176,0.5349046383851636,-1.2064013028286746,-0.9373066140548039,1.3494297296622701,-0.5604419353019428,2.8926945049259936,3.881270027724488,0.8147966070224569,1.5275252316519468
1.8023817063035223,-0.1987181214613125,-0.3261854090500652,0.5328689120982308,0.2576145769231877,-1.0373573225814092,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,-1.2273001524323222,-0.6546536707079772
-0.9914332592056493,0.2969592142879693,0.6943657582805763,-0.33676619536522195,-1.1080096413373741,-1.0373573225814092,0.6147789020331075,-0.34569844769196734,-0.2576476238078906,0.8147966070224569,-0.6546536707079772
-0.031059364811871534,-0.2633716869938275,1.4996444137524105,-0.33676619536522195,0.1438125587348077,1.3494297296622701,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,0.8147966070224569,-0.6546536707079772
-1.078739976877811,-0.5650883261455643,0.4751067184243838,-1.2064013028286746,-0.5389995503954733,-1.0373573225814092,1.4986226722602938,-0.34569844769196734,-0.2576476238078906,0.8147966070224569,-0.6546536707079772
-1.078739976877811,-0.5435371376347259,1.2633002539074238,1.4025040195616836,0.1438125587348077,0.15603620354043043,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,0.8147966070224569,-0.6546536707079772
-0.6422063885170028,-0.2849228755046659,-1.056289536571205,0.5328689120982308,-0.5959005594896634,1.3494297296622701,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,-1.2273001524323222,-0.6546536707079772
-1.6898870005829423,-0.04785980188544414,1.0354986540568343,1.4025040195616836,0.37141659511156794,-1.0373573225814092,-0.5604419353019428,-0.34569844769196734,-0.2576476238078906,0.8147966070224569,-0.6546536707079772
